AdmGUIDValue_tab,DarInstitutionCode,DarBasisOfRecord,DarCatalogNumber,DarCollectorNumber,DarCollector,DarRelatedInformation,DarYearCollected,DarContinentOcean,DarCountry,DarStateProvince,DarCounty,DarLocality,DarMinimumElevation,DarMaximumElevation,DarDecimalLatitude,DarDecimalLongitude,DarGeorefMethod,DarCoordinateUncertaintyInMeter,DarIdentifiedBy,DarTypeStatus,DarScientificName,DarKingdom,DarPhylum,DarFamily,DarGenus,DarSpecies,DarSubspecies,DarSpecificEpithet,DarInfraspecificEpithet,DarInfraspecificRank,DarScientificNameAuthor
8e2bdb62-5a8f-4fb7-8490-8be12d8ea387,NY,PreservedSpecimen,2360489,14289,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2415999,2014,North America,United States of America,New York,New York Co.,"Central Park, North Woods, The Loch at Glen Span Arch, northeast side of bridge embankment, between 102nd and 103rd St. and between Adam Clayton Powell, Jr. Blvd. and Central Park West",15,15,40.7947,-73.959,GPS,25,D. E. Atha,,Tussilago farfara L.,Plantae,Magnoliophyta,Asteraceae,Tussilago,farfara,,Species,L.,,
e2514e58-8c0a-48c6-8d24-008cf301e1fc,NY,PreservedSpecimen,2360490,14290,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2416000,2014,North America,United States of America,New York,New York Co.,"Central Park, North Woods, The Loch, north side of stream, between 102nd and 103rd St. at Adam Clayton Powell, Jr. Blvd",12,12,40.7946,-73.9586,GPS,25,D. E. Atha,,Lindera benzoin (L.) Blume,Plantae,Magnoliophyta,Lauraceae,Lindera,benzoin,,Species,(L.) Blume,,
7e0e3e80-0011-45b2-8111-549bc084a92d,NY,PreservedSpecimen,2360491,14291,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2416001,2014,North America,United States of America,New York,New York Co.,"Central Park, North Woods, The Loch, south side of stream, between 103rd and 104th St. at between Lenox Ave and Adam Clayton Powell, Jr. Blvd",12,12,40.7951,-73.9573,GPS,25,D. E. Atha,,Erythronium americanum Ker Gawl.,Plantae,Magnoliophyta,Liliaceae,Erythronium,americanum,,Species,Ker Gawl.,,
73fb60cf-0ef2-4087-b2e5-35c513979fd7,NY,PreservedSpecimen,2360404,14294,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2416004,2014,North America,United States of America,New York,New York Co.,"Central Park, Pool, between 102nd St and 103rd St and between Adam Clayton Powell Blvd. and Central Park West, ca 5 m E of Central Park West",25,25,40.7958,-73.9614,GPS,25,D. E. Atha,,Parietaria pensylvanica Muhl. ex Willd.,Plantae,Magnoliophyta,Urticaceae,Parietaria,pensylvanica,,Species,Muhl. ex Willd.,,
84001a11-d0a5-4e5a-bb83-d4348c2317c9,NY,PreservedSpecimen,2449807,14295,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2416005,2014,North America,United States of America,New York,New York Co.,"Central Park, Pool, at 103rd St and between Adam Clayton Powell Blvd. and Central Park West, ca 35 m E of Central Park West",34,34,40.7959,-73.9607,GPS,25,"H. E. Ballard, Jr.",,Viola sororia f. priceana (Pollard) Cooper,Plantae,Magnoliophyta,Violaceae,Viola,sororia,priceana,Forma,(Pollard) Cooper,,
cfb791fa-c559-45a1-8391-f332fbe29519,NY,PreservedSpecimen,2449808,14296,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2416006,2014,North America,United States of America,New York,New York Co.,"Central Park, Pool, at 103rd St and between Adam Clayton Powell Blvd. and Central Park West, ca 35 m E of Central Park West",34,34,40.7959,-73.9607,GPS,25,D. E. Atha,,Alliaria petiolata (M.Bieb.) Cavara & Grande,Plantae,Magnoliophyta,Brassicaceae,Alliaria,petiolata,,Species,(M.Bieb.) Cavara & Grande,,
0f77590c-015a-445b-8ed5-3afcae8aa142,NY,PreservedSpecimen,2360497,14297,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2416007,2014,North America,United States of America,New York,New York Co.,"Central Park, Pool, at 103rd St and between Adam Clayton Powell Blvd. and Central Park West, ca 35 m E of Central Park West",34,34,40.7959,-73.9607,GPS,25,D. E. Atha,,Ranunculus acris L.,Plantae,Magnoliophyta,Ranunculaceae,Ranunculus,acris,,Species,L.,,
62081b2a-ccef-47b5-94ff-273edb42f251,NY,PreservedSpecimen,2360492,14292,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2416002,2014,North America,United States of America,New York,New York Co.,"Central Park, Pool, north side, between the water and the path, at 102nd St and between Adam Clayton Powell, Jr. Blvd and Central Park West",19,19,40.7951,-73.9608,GPS,25,D. E. Atha,,Ornithogalum umbellatum L.,Plantae,Magnoliophyta,Asparagaceae,Ornithogalum,umbellatum,,Species,L.,,
706e94e7-ea2f-4df9-af18-31635751054d,NY,PreservedSpecimen,2360498,14298,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2416008,2014,North America,United States of America,New York,New York Co.,"Central Park, Pool, between 102nd St. and 103rd St and between Adam Clayton Powell Blvd. and Central Park West, ca 100 m E of Central Park West",37,37,40.7957,-73.9605,GPS,25,D. E. Atha,,Lamium amplexicaule L.,Plantae,Magnoliophyta,Lamiaceae,Lamium,amplexicaule,,Species,L.,,
825341c9-00af-4981-bd2f-dea2e8f9727c,NY,PreservedSpecimen,2450003,14303,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2437570,2014,North America,United States of America,New York,New York Co.,"Central Park, North Woods, the Loch, between 103rd and 104th Sts and between Lenox Avenue and Adam Clayton Powell Jr Blvd",10,10,40.7948,-73.9568,GPS,25,D. E. Atha,,Amelanchier laevis Wiegand,Plantae,Magnoliophyta,Rosaceae,Amelanchier,laevis,,Species,Wiegand,,
45f317c9-a2f7-4735-abd2-a46f25d5c4bc,NY,PreservedSpecimen,2450004,14304,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622394,2014,North America,United States of America,New York,New York Co.,"Central Park, North Woods, the Loch, between 104th and 105th Sts and between Lenox Avenue and Adam Clayton Powell Jr Blvd",10,10,40.7954,-73.9562,GPS,25,D. E. Atha,,Ulmus glabra Huds.,Plantae,Magnoliophyta,Ulmaceae,Ulmus,glabra,,Species,Huds.,,
81124331-be9d-4a06-9150-82bc30523d65,NY,PreservedSpecimen,2450014,14314,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622382,2014,North America,United States of America,New York,New York Co.,"Central Park, Pool, ca 25 m E of Central Park West at 103rd St. between Adam Clayton Powell Jr Blvd. and Central Park West",34,34,40.7959,-73.9608,GPS,25,D. E. Atha,,Cardamine hirsuta L.,Plantae,Magnoliophyta,Brassicaceae,Cardamine,hirsuta,,Species,L.,,
be851dbb-d147-40ef-bfd1-dad3ea8ee99b,NY,PreservedSpecimen,2450015,14315,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2437737,2014,North America,United States of America,New York,New York Co.,"Central Park, Pool, ca 25 m E of Central Park West at 103rd St. between Adam Clayton Powell Jr Blvd. and Central Park West",34,34,40.7959,-73.9608,GPS,25,D. E. Atha,,Thlaspi arvense L.,Plantae,Magnoliophyta,Brassicaceae,Thlaspi,arvense,,Species,L.,,
f6c7cbc0-9613-4c01-9ade-a22c70cce28d,NY,PreservedSpecimen,2450016,14316,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2437740,2014,North America,United States of America,New York,New York Co.,"Central Park, Lake, Boathouse parking area, between 75th and 76 Sts and between 5th and 6th Avenues",18,18,40.7755,-73.9679,GPS,25,"H. E. Ballard, Jr.",,Viola sororia f. priceana (Pollard) Cooper,Plantae,Magnoliophyta,Violaceae,Viola,sororia,priceana,Forma,(Pollard) Cooper,,
65c0e56b-1d67-4cea-8557-9ed416e68eca,NY,PreservedSpecimen,2450017,14317,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622360,2014,North America,United States of America,New York,New York Co.,"Central Park, Lake, Boathouse parking area, between 75th and 76 Sts and between 5th and 6th Avenues",18,18,40.7755,-73.9679,GPS,25,D. E. Atha,,Poa annua L.,Plantae,Magnoliophyta,Poaceae,Poa,annua,,Species,L.,,
c77341c5-82e4-463b-a26a-503cd4b9ce16,NY,PreservedSpecimen,2450029,14329,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2437939,2014,North America,United States of America,New York,New York Co.,"Central Park, Ramble, meadow south of the Ramble Shed, between 77th and 78th Sts  and between 5th and 6th Avenues",30,30,40.7774,-73.9678,GPS,25,D. E. Atha,,Berberis thunbergii DC.,Plantae,Magnoliophyta,Berberidaceae,Berberis,thunbergii,,Species,DC.,,
576215f6-1882-477b-969c-a7c2b8c11d59,NY,PreservedSpecimen,2450030,14330,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2437940,2014,North America,United States of America,New York,New York Co.,"Central Park, Ramble, meadow south of the Ramble Shed, between 77th and 78th Sts  and between 5th and 6th Avenues",30,30,40.7774,-73.9678,GPS,25,D. E. Atha,,Glechoma hederacea L.,Plantae,Magnoliophyta,Lamiaceae,Glechoma,hederacea,,Species,L.,,
7c2161dc-544f-4ae8-a339-ea9695243258,NY,PreservedSpecimen,2450031,14331,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2437941,2014,North America,United States of America,New York,New York Co.,"Central Park, Ramble, meadow south of the Ramble Shed, between 77th and 78th Sts  and between 5th and 6th Avenues",30,30,40.7774,-73.9678,GPS,25,D. E. Atha,,Euonymus japonicus Thunb.,Plantae,Magnoliophyta,Celastraceae,Euonymus,japonicus,,Species,Thunb.,,
6725c632-2a9b-4c1f-b874-0314e64992e8,NY,PreservedSpecimen,2450033,14333,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438189,2014,North America,United States of America,New York,New York Co.,"Central Park, Ramble, Ramble Shed parking area, between 78th and 79th Sts and between 5th and 6th Avenues",25,25,40.7776,-73.9672,GPS,25,R. C. Moran,,Onoclea sensibilis L.,Plantae,Pteridophyta,Onocleaceae,Onoclea,sensibilis,,Species,L.,,
c24d4e36-c50b-4b42-9dc8-c3f3ac12cbd4,NY,PreservedSpecimen,2450037,14337,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438226,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,"H. E. Ballard, Jr.",,Viola sororia Willd.,Plantae,Magnoliophyta,Violaceae,Viola,sororia,,Species,Willd.,,
79ea0680-f751-4601-8786-ba63b82e3bce,NY,PreservedSpecimen,2450049,14349,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438364,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Malus hupehensis (Pamp.) Rehder,Plantae,Magnoliophyta,Rosaceae,Malus,hupehensis,,Species,(Pamp.) Rehder,,
0430435b-e470-4e83-b26a-7ad526ca3b6e,NY,PreservedSpecimen,2450048,14348,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438362,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Ulmus americana L.,Plantae,Magnoliophyta,Ulmaceae,Ulmus,americana,,Species,L.,,
3e7af2ac-fa31-411b-8756-dca43aa01a8c,NY,PreservedSpecimen,2450047,14347,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622279,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Veronica hederifolia L.,Plantae,Magnoliophyta,Plantaginaceae,Veronica,hederifolia,,Species,L.,,
c58b066d-f6c2-43ba-ab54-b6de0e60f84a,NY,PreservedSpecimen,2450046,14346,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438349,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Mertensia virginica (L.) Pers. ex Link,Plantae,Magnoliophyta,Boraginaceae,Mertensia,virginica,,Species,(L.) Pers. ex Link,,
8ac3f8c5-0177-4fbc-b458-b398e1aac84d,NY,PreservedSpecimen,2450045,14345,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438348,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Oxalis stricta L.,Plantae,Magnoliophyta,Oxalidaceae,Oxalis,stricta,,Species,L.,,
b50d7dee-2947-49ae-b5c5-d00af5c8c692,NY,PreservedSpecimen,2450044,14344,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438345,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Oxalis dillenii Jacq.,Plantae,Magnoliophyta,Oxalidaceae,Oxalis,dillenii,,Species,Jacq.,,
a06649b2-1244-4c9f-9a7a-a32f2a70b771,NY,PreservedSpecimen,2450043,14343,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438343,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Taraxacum officinale F.H.Wigg.,Plantae,Magnoliophyta,Asteraceae,Taraxacum,officinale,,Species,F.H.Wigg.,,
78ebb9ae-32ab-46c0-898d-91ffac3a3b9d,NY,PreservedSpecimen,2450042,14342,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438309,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Pyrus calleryana Decne.,Plantae,Magnoliophyta,Rosaceae,Pyrus,calleryana,,Species,Decne.,,
8cec77d6-44fb-4e04-b838-5d7cbbc28cdd,NY,PreservedSpecimen,2450041,14341,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622335,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Veronica peregrina var. peregrina,Plantae,Magnoliophyta,Plantaginaceae,Veronica,peregrina,peregrina,Variety,,,
4f6729fa-2a23-4739-a6f5-0d5a1784f8db,NY,PreservedSpecimen,2450040,14340,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622338,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Poa annua L.,Plantae,Magnoliophyta,Poaceae,Poa,annua,,Species,L.,,
9f95722c-d359-48bf-b8ad-be9b0ee785ea,NY,PreservedSpecimen,2450039,14339,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438307,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Alliaria petiolata (M.Bieb.) Cavara & Grande,Plantae,Magnoliophyta,Brassicaceae,Alliaria,petiolata,,Species,(M.Bieb.) Cavara & Grande,,
9cfafae6-d9c1-4e27-bb38-9fa6daf1327b,NY,PreservedSpecimen,2450038,14338,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2438303,2014,North America,United States of America,New York,New York Co.,"Central Park, Northwest Corner, near 110th St. entrance, between 108th and 110th Sts and between Adam Clayton Powell Jr Blvd and Central Park West",12,12,40.8001,-73.9583,GPS,50,D. E. Atha,,Capsella bursa-pastoris (L.) Medik.,Plantae,Magnoliophyta,Brassicaceae,Capsella,bursa-pastoris,,Species,(L.) Medik.,,
69a0e079-c5c1-41c2-85ed-d8abba1a1b3b,NY,PreservedSpecimen,2332756,14156,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400469,2013,North America,United States of America,New York,New York Co.,"Central Park. Naturalists' Walk, between 79th and 80th St and 7th Ave and Central Park West",27,27,40.7812,-73.9719,GPS,50,D. E. Atha,,Symphyotrichum cordifolium (L.) G.L.Nesom,Plantae,Magnoliophyta,Asteraceae,Symphyotrichum,cordifolium,,Species,(L.) G.L.Nesom,,
7eb5f2f8-2aea-4604-bc29-7d9b9a95e3f2,NY,PreservedSpecimen,2332757,14157,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400480,2013,North America,United States of America,New York,New York Co.,"Central Park. Naturalists' Walk, between 79th and 80th St and 7th Ave and Central Park West",27,27,40.7812,-73.9719,GPS,50,D. E. Atha,,Rhamnus cathartica L.,Plantae,Magnoliophyta,Rhamnaceae,Rhamnus,cathartica,,Species,L.,,
1276b708-b392-481d-a08e-12e52a73a469,NY,PreservedSpecimen,2332758,14158,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2512549,2013,North America,United States of America,New York,New York Co.,"Central Park. Naturalists' Walk, between 78th and 79th St and 7th Ave and Central Park West",27,27,40.7804,-73.972,GPS,50,D. E. Atha,,Oenothera biennis L.,Plantae,Magnoliophyta,Onagraceae,Oenothera,biennis,,Species,L.,,
be2ca646-5376-4080-ba1a-d647f3f33e21,NY,PreservedSpecimen,2332668,14158,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400482,2013,North America,United States of America,New York,New York Co.,"Central Park. Naturalists' Walk, between 78th and 79th St and 7th Ave and Central Park West",27,27,40.7804,-73.972,GPS,50,D. E. Atha,,Oenothera biennis L.,Plantae,Magnoliophyta,Onagraceae,Oenothera,biennis,,Species,L.,,
a677b73b-aeac-472e-bde4-7e81808f94aa,NY,PreservedSpecimen,2332759,14159,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400514,2013,North America,United States of America,New York,New York Co.,"Central Park. Naturalists' Walk, between 78th and 79th St and 7th Ave and Central Park West",27,27,40.7804,-73.972,GPS,50,D. E. Atha,,Verbascum thapsus L.,Plantae,Magnoliophyta,Scrophulariaceae,Verbascum,thapsus,,Species,L.,,
4fc399d4-0b06-445d-8fb1-c91c53b09fbc,NY,PreservedSpecimen,2235965,13965,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2355963,2013,North America,United States of America,New York,New York Co.,"Central Park, Great Hill, plaza at 106th St and Central Park West",26,26,40.7978,-73.9599,GPS,25,R. C. Moran,,Polypodium virginianum L.,Plantae,Pteridophyta,Polypodiaceae,Polypodium,virginianum,,Species,L.,,
83196ecc-308b-4676-9d50-dcd773b75fd3,NY,PreservedSpecimen,2235966,13966,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2355964,2013,North America,United States of America,New York,New York Co.,"Central Park, Great Hill, plaza at 106th St and Central Park West",26,26,40.7978,-73.9599,GPS,25,R. C. Moran,,Dryopteris intermedia (Muhl. ex Willd.) A.Gray,Plantae,Pteridophyta,Dryopteridaceae,Dryopteris,intermedia,,Species,(Muhl. ex Willd.) A.Gray,,
9574f683-679f-4153-80cf-60fc002fdf48,NY,PreservedSpecimen,2235967,13967,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2355965,2013,North America,United States of America,New York,New York Co.,"Central Park, Great Hill, plaza at 106th St and Central Park West",26,26,40.7978,-73.9599,GPS,25,D. E. Atha,,Parietaria pensylvanica Muhl. ex Willd.,Plantae,Magnoliophyta,Urticaceae,Parietaria,pensylvanica,,Species,Muhl. ex Willd.,,
3c720d03-e77f-4060-93c0-75b598bc6a34,NY,PreservedSpecimen,2235970,13970,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2355968,2013,North America,United States of America,New York,New York Co.,"Central Park, East Meadow, planting island along East Drive at East Meadow, between 97th and 98th Sts and between 5th and Lenox Avenues",24,24,40.7896,-73.9571,GPS,25,D. E. Atha,,Ageratina altissima (L.) R.M.King & H.Rob.,Plantae,Magnoliophyta,Asteraceae,Ageratina,altissima,,Species,(L.) R.M.King & H.Rob.,,
30095f0b-428a-4847-8d20-038678e5c3a1,NY,PreservedSpecimen,2235971,13971,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2355973,2013,North America,United States of America,New York,New York Co.,"Central Park, East Meadow, planting island along East Drive at East Meadow, between 97th and 98th Sts and between 5th and Lenox Avenues",24,24,40.7896,-73.9571,GPS,25,D. E. Atha,,Amaranthus blitum L.,Plantae,Magnoliophyta,Amaranthaceae,Amaranthus,blitum,,Species,L.,,
d277edac-320b-4e91-baf1-427c3842aa95,NY,PreservedSpecimen,2225997,13973,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2355992,2013,North America,United States of America,New York,New York Co.,"Central Park, Mount, compost area, between 104th and 105th Sts and between 5th and Lenox Avenues",26,26,40.7942,-73.9542,GPS,25,D. E. Atha,,Persicaria extremiorientalis (Vorosch.) Tzvelev,Plantae,Magnoliophyta,Polygonaceae,Persicaria,extremiorientalis,,Species,(Vorosch.) Tzvelev,,
adbecaaa-2064-4f0d-95eb-5b45761084ff,NY,PreservedSpecimen,2235973,13973,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2464636,2013,North America,United States of America,New York,New York Co.,"Central Park, Mount, compost area, between 104th and 105th Sts and between 5th and Lenox Avenues",26,26,40.7942,-73.9542,GPS,25,D. E. Atha,,Persicaria extremiorientalis (Vorosch.) Tzvelev,Plantae,Magnoliophyta,Polygonaceae,Persicaria,extremiorientalis,,Species,(Vorosch.) Tzvelev,,
4ff36216-7c13-4b51-a7e8-9f54f8767bb6,NY,PreservedSpecimen,2235974,13974,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2355997,2013,North America,United States of America,New York,New York Co.,"Central Park, Mount, compost area, between 104th and 105th Sts and between 5th and Lenox Avenues",26,26,40.7942,-73.9542,GPS,25,D. E. Atha,,Persicaria pensylvanica (L.) M.Gómez,Plantae,Magnoliophyta,Polygonaceae,Persicaria,pensylvanica,,Species,(L.) M.Gómez,,
73f13bd0-bdb0-4706-9462-b67972a6a51f,NY,PreservedSpecimen,2235972,13972,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2355981,2013,North America,United States of America,New York,New York Co.,"Central Park, Mount, compost area, between 104th and 105th Sts and between 5th and Lenox Avenues",26,26,40.7942,-73.9542,GPS,25,R. F. C. Naczi,,Cyperus microiria Steud.,Plantae,Magnoliophyta,Cyperaceae,Cyperus,microiria,,Species,Steud.,,
d580ff74-9df1-42e2-827b-b9c154f07a85,NY,PreservedSpecimen,2235975,13975,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356012,2013,North America,United States of America,New York,New York Co.,"Central Park, Mount, compost area, between 105th and 106th Sts and between 5th and Lenox Avenues",23,23,40.7949,-73.9536,GPS,25,D. E. Atha,,Persicaria lapathifolia (L.) Delarbre,Plantae,Magnoliophyta,Polygonaceae,Persicaria,lapathifolia,,Species,(L.) Delarbre,,
e4328818-57a2-478b-bc2e-0e52c5aec62a,NY,PreservedSpecimen,2235976,13976,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356056,2013,North America,United States of America,New York,New York Co.,"Central Park, Mount, compost area, between 105th and 106th Sts and between 5th and Lenox Avenues",23,23,40.7949,-73.9536,GPS,25,D. E. Atha,,Dysphania pumilio (R.Br.) Mosyakin & Clemants,Plantae,Magnoliophyta,Amaranthaceae,Dysphania,pumilio,,Species,(R.Br.) Mosyakin & Clemants,,
514938a4-bce6-4226-8189-b21704fb874c,NY,PreservedSpecimen,2235977,13977,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356058,2013,North America,United States of America,New York,New York Co.,"Central Park, Mount, compost area, between 105th and 106th Sts and between 5th and Lenox Avenues",23,23,40.7949,-73.9536,GPS,25,D. E. Atha,,Malva neglecta Wallr.,Plantae,Magnoliophyta,Malvaceae,Malva,neglecta,,Species,Wallr.,,
a1ef5ada-7f3b-4d15-a0b1-735d983f869d,NY,PreservedSpecimen,2235985,13985,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356191,2013,North America,United States of America,New York,New York Co.,"Central Park, North Meadow, between the North Meadow Recreation Center and the 97th St. Transverse, between 97th and 98th Sts and Adam Clayton Powell Blvd",27,27,40.791,-73.9609,GPS,25,D. E. Atha,,Quercus nigra L.,Plantae,Magnoliophyta,Fagaceae,Quercus,nigra,,Species,L.,,
9227cce1-92c7-4915-b363-6262b9452780,NY,PreservedSpecimen,2235986,13986,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356662,2013,North America,United States of America,New York,New York Co.,"Central Park, Tennis House, along the West Drive, between 96th and 97th Sts and between Adam Clayton Powell Blvd and Central Park West",30,30,40.7915,-73.9628,GPS,25,D. E. Atha,,Celtis occidentalis L.,Plantae,Magnoliophyta,Ulmaceae,Celtis,occidentalis,,Species,L.,,
89a4ed13-c016-4623-ac58-ed327649475c,NY,PreservedSpecimen,2235987,13987,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356906,2013,North America,United States of America,New York,New York Co.,"Central Park, Tennis House, along the West Drive, between 96th and 97th Sts and between Adam Clayton Powell Blvd and Central Park West",30,30,40.7912,-73.9634,GPS,25,D. E. Atha,,Quercus palustris Muenchh.,Plantae,Magnoliophyta,Fagaceae,Quercus,palustris,,Species,Muenchh.,,
f37c87e9-e432-40a1-bea0-aa7f962a7315,NY,PreservedSpecimen,2235988,13988,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357384,2013,North America,United States of America,New York,New York Co.,"Central Park, Tennis House, along the West Drive, between 96th and 97th Sts and between Adam Clayton Powell Blvd and Central Park West",30,30,40.7912,-73.9634,GPS,25,D. E. Atha,,Digitaria sanguinalis (L.) Scop.,Plantae,Magnoliophyta,Poaceae,Digitaria,sanguinalis,,Species,(L.) Scop.,,
d4458210-708c-4e5e-a4c0-b6969e09b33f,NY,PreservedSpecimen,2235990,13990,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357592,2013,North America,United States of America,New York,New York Co.,"Central Park, Tennis House, along the West Drive, between 96th and 97th Sts and between Adam Clayton Powell Blvd and Central Park West",30,30,40.7912,-73.9634,GPS,25,D. E. Atha,,Polygonum aviculare L.,Plantae,Magnoliophyta,Polygonaceae,Polygonum,aviculare,,Species,L.,,
